target_id,decoy_id,tm,gdt_ts,gdt_ha,rmsd,split,label,sample_id
T0820,HHPredX_TS1,0.201,0.188,0.1278,16.326,train,0,T0820/HHPredX_TS1
T0432,Frankenstein_TS5,0.6955,0.6192,0.4365,8.302999999999999,train,1,T0432/Frankenstein_TS5
T0432,GS-KudlatyPred_TS1,0.8312,0.8058,0.625,2.722,train,1,T0432/GS-KudlatyPred_TS1
T0432,GS-KudlatyPred_TS2,0.8503,0.8115,0.6192,2.287,train,1,T0432/GS-KudlatyPred_TS2
T0432,GS-MetaServer2_TS1,0.672,0.5962,0.4154,3.2319999999999998,train,1,T0432/GS-MetaServer2_TS1
T0432,GS-MetaServer2_TS2,0.6999,0.6308,0.4635,4.687,train,1,T0432/GS-MetaServer2_TS2
T0432,GS-MetaServer2_TS3,0.6723,0.5962,0.4212,4.5969999999999995,train,1,T0432/GS-MetaServer2_TS3
T0432,GS-MetaServer2_TS5,0.6567,0.6038,0.4404,2.971,train,1,T0432/GS-MetaServer2_TS5
T0432,GeneSilicoMetaServer_TS1,0.7342,0.6942,0.5442,3.9939999999999998,train,1,T0432/GeneSilicoMetaServer_TS1
T0432,GeneSilicoMetaServer_TS2,0.7276,0.6846,0.5442,2.372,train,1,T0432/GeneSilicoMetaServer_TS2
T0432,GeneSilicoMetaServer_TS3,0.7727,0.7538,0.5635,3.343,train,1,T0432/GeneSilicoMetaServer_TS3
T0820,IntFOLD3_TS1,0.2363,0.2387,0.1842,21.337,train,0,T0820/IntFOLD3_TS1
T0432,GeneSilicoMetaServer_TS4,0.6362,0.6404,0.5269,5.191,train,1,T0432/GeneSilicoMetaServer_TS4
T0432,GeneSilicoMetaServer_TS5,0.6974,0.6692,0.4981,7.7139999999999995,train,1,T0432/GeneSilicoMetaServer_TS5
T0432,HHpred2_TS1,0.8463,0.8096,0.6154,2.9760000000000004,train,1,T0432/HHpred2_TS1
T0432,HHpred4_TS1,0.8482,0.8096,0.6135,2.8560000000000003,train,1,T0432/HHpred4_TS1
T0432,HHpred5_TS1,0.8463,0.8096,0.6154,2.9760000000000004,train,1,T0432/HHpred5_TS1
T0432,LEE-SERVER_TS1,0.9088,0.8827,0.7115,1.811,train,1,T0432/LEE-SERVER_TS1
T0432,LEE-SERVER_TS2,0.9068,0.8846,0.725,1.902,train,1,T0432/LEE-SERVER_TS2
T0432,LEE-SERVER_TS3,0.9034,0.8769,0.7038,1.88,train,1,T0432/LEE-SERVER_TS3
T0432,LEE-SERVER_TS4,0.8891,0.8596,0.7115,2.307,train,1,T0432/LEE-SERVER_TS4
T0432,LEE-SERVER_TS5,0.8895,0.8596,0.6962,2.254,train,1,T0432/LEE-SERVER_TS5
T0820,IntFOLD3_TS2,0.2657,0.25,0.1955,20.576,train,0,T0820/IntFOLD3_TS2
T0432,LOOPP_Server_TS1,0.8252,0.8,0.6231,2.9130000000000003,train,1,T0432/LOOPP_Server_TS1
T0432,LOOPP_Server_TS2,0.83,0.7981,0.6519,2.793,train,1,T0432/LOOPP_Server_TS2
T0432,LOOPP_Server_TS3,0.1996,0.175,0.1154,14.807,train,0,T0432/LOOPP_Server_TS3
T0432,LOOPP_Server_TS4,0.6979,0.6462,0.4558,3.176,train,1,T0432/LOOPP_Server_TS4
T0432,LOOPP_Server_TS5,0.706,0.6442,0.4654,2.583,train,1,T0432/LOOPP_Server_TS5
T0432,METATASSER_TS1,0.8765,0.8462,0.6692,2.2030000000000003,train,1,T0432/METATASSER_TS1
T0432,METATASSER_TS2,0.903,0.8692,0.6865,1.571,train,1,T0432/METATASSER_TS2
T0432,METATASSER_TS3,0.8486,0.7942,0.6,2.121,train,1,T0432/METATASSER_TS3
T0432,METATASSER_TS4,0.8578,0.8135,0.6231,2.215,train,1,T0432/METATASSER_TS4
T0432,METATASSER_TS5,0.8290000000000001,0.7712,0.5692,4.032,train,1,T0432/METATASSER_TS5
T0820,IntFOLD3_TS3,0.2519,0.2387,0.1654,21.926,train,0,T0820/IntFOLD3_TS3
T0432,MUFOLD-MD_TS1,0.4097,0.3654,0.25,14.703,train,0,T0432/MUFOLD-MD_TS1
T0432,MUFOLD-MD_TS2,0.3787,0.3519,0.2288,11.109000000000002,train,0,T0432/MUFOLD-MD_TS2
T0432,MUFOLD-MD_TS3,0.5469,0.5096,0.3519,9.137,train,1,T0432/MUFOLD-MD_TS3
T0432,MUFOLD-MD_TS4,0.4047,0.3596,0.2212,10.196,train,0,T0432/MUFOLD-MD_TS4
T0432,MUFOLD-MD_TS5,0.5382,0.5154,0.3404,8.175,train,1,T0432/MUFOLD-MD_TS5
T0432,MUFOLD-Server_TS1,0.6826,0.6654,0.4885,4.6,train,1,T0432/MUFOLD-Server_TS1
T0432,MUFOLD-Server_TS2,0.6658,0.6423,0.4404,4.551,train,1,T0432/MUFOLD-Server_TS2
T0432,MUFOLD-Server_TS3,0.6835,0.6692,0.4942,4.605,train,1,T0432/MUFOLD-Server_TS3
T0432,MUFOLD-Server_TS4,0.6616,0.6346,0.4404,4.78,train,1,T0432/MUFOLD-Server_TS4
T0432,MUFOLD-Server_TS5,0.6827,0.6654,0.4865,4.598,train,1,T0432/MUFOLD-Server_TS5
T0820,IntFOLD3_TS4,0.2698,0.2556,0.1955,19.564,train,0,T0820/IntFOLD3_TS4
T0432,MULTICOM-CLUSTER_TS1,0.7937,0.7577,0.5615,2.905,train,1,T0432/MULTICOM-CLUSTER_TS1
T0432,MULTICOM-CLUSTER_TS2,0.7937,0.7577,0.5615,2.905,train,1,T0432/MULTICOM-CLUSTER_TS2
T0432,MULTICOM-CLUSTER_TS3,0.7937,0.7577,0.5615,2.905,train,1,T0432/MULTICOM-CLUSTER_TS3
T0432,MULTICOM-CLUSTER_TS4,0.8669,0.8269,0.6327,2.425,train,1,T0432/MULTICOM-CLUSTER_TS4
T0432,MULTICOM-CLUSTER_TS5,0.8456,0.8135,0.6231,3.0010000000000003,train,1,T0432/MULTICOM-CLUSTER_TS5
T0432,MULTICOM-CMFR_TS1,0.8322,0.7981,0.6038,3.145,train,1,T0432/MULTICOM-CMFR_TS1
T0432,MULTICOM-CMFR_TS2,0.7584,0.6981,0.5,3.9739999999999998,train,1,T0432/MULTICOM-CMFR_TS2
T0432,MULTICOM-CMFR_TS3,0.7894,0.7115,0.5135,4.893,train,1,T0432/MULTICOM-CMFR_TS3
T0432,MULTICOM-CMFR_TS4,0.7815,0.7096,0.5154,4.2219999999999995,train,1,T0432/MULTICOM-CMFR_TS4
T0432,MULTICOM-CMFR_TS5,0.7957,0.7327,0.5442,3.6830000000000003,train,1,T0432/MULTICOM-CMFR_TS5
T0820,IntFOLD3_TS5,0.2607,0.2444,0.1805,19.119,train,0,T0820/IntFOLD3_TS5
T0432,MULTICOM-RANK_TS1,0.9094,0.8923,0.7308,1.83,train,1,T0432/MULTICOM-RANK_TS1
T0432,MULTICOM-RANK_TS2,0.9132,0.8942,0.7385,1.776,train,1,T0432/MULTICOM-RANK_TS2
T0432,MULTICOM-RANK_TS3,0.9067,0.8885,0.7288,1.903,train,1,T0432/MULTICOM-RANK_TS3
T0432,MULTICOM-RANK_TS4,0.9036,0.8769,0.7212,1.9180000000000001,train,1,T0432/MULTICOM-RANK_TS4
T0432,MULTICOM-RANK_TS5,0.9066,0.8808,0.7154,1.8419999999999999,train,1,T0432/MULTICOM-RANK_TS5
T0432,MULTICOM-REFINE_TS1,0.9239,0.8962,0.7327,1.494,train,1,T0432/MULTICOM-REFINE_TS1
T0432,MULTICOM-REFINE_TS2,0.9152,0.8962,0.75,1.781,train,1,T0432/MULTICOM-REFINE_TS2
T0432,MULTICOM-REFINE_TS3,0.9239,0.8962,0.7327,1.494,train,1,T0432/MULTICOM-REFINE_TS3
T0432,MULTICOM-REFINE_TS4,0.9165,0.8981,0.7538,1.777,train,1,T0432/MULTICOM-REFINE_TS4
T0432,MULTICOM-REFINE_TS5,0.9239,0.8962,0.7327,1.494,train,1,T0432/MULTICOM-REFINE_TS5
T0820,MATRIX_TS1,0.1478,0.1447,0.0977,64.986,train,0,T0820/MATRIX_TS1
T0432,MUProt_TS1,0.9079999999999999,0.8808,0.7346,1.903,train,1,T0432/MUProt_TS1
T0432,MUProt_TS2,0.9187,0.9019,0.7577,1.733,train,1,T0432/MUProt_TS2
T0432,MUProt_TS3,0.909,0.8923,0.7558,2.061,train,1,T0432/MUProt_TS3
T0432,MUProt_TS4,0.9171,0.8942,0.7558,1.831,train,1,T0432/MUProt_TS4
T0432,MUProt_TS5,0.9246,0.9173,0.775,1.646,train,1,T0432/MUProt_TS5
T0432,MUSTER_TS1,0.8571,0.8269,0.6346,2.6189999999999998,train,1,T0432/MUSTER_TS1
T0432,MUSTER_TS2,0.8408,0.8135,0.6173,2.5810000000000004,train,1,T0432/MUSTER_TS2
T0432,MUSTER_TS3,0.7324,0.6481,0.4423,3.63,train,1,T0432/MUSTER_TS3
T0432,MUSTER_TS4,0.7826,0.7442,0.5731,5.3020000000000005,train,1,T0432/MUSTER_TS4
T0432,MUSTER_TS5,0.6595,0.6058,0.4058,5.412999999999999,train,1,T0432/MUSTER_TS5
T0820,MATRIX_TS2,0.1778,0.1767,0.1316,21.625999999999998,train,0,T0820/MATRIX_TS2
T0432,OLGAFS_TS1,0.5701,0.5173,0.3481,4.163,train,1,T0432/OLGAFS_TS1
T0432,OLGAFS_TS2,0.5487,0.4865,0.3115,4.394,train,1,T0432/OLGAFS_TS2
T0432,OLGAFS_TS3,0.5628,0.5038,0.3308,4.2330000000000005,train,1,T0432/OLGAFS_TS3
T0432,OLGAFS_TS4,0.5909,0.5712,0.4769,7.494,train,1,T0432/OLGAFS_TS4
T0432,OLGAFS_TS5,0.5781,0.5462,0.3712,4.084,train,1,T0432/OLGAFS_TS5
T0432,PS2-server_TS1,0.8425,0.8077,0.6135,3.0069999999999997,train,1,T0432/PS2-server_TS1
T0432,PS2-server_TS2,0.7442,0.7019,0.5346,5.867000000000001,train,1,T0432/PS2-server_TS2
T0432,PS2-server_TS3,0.6575,0.5808,0.4058,7.227,train,1,T0432/PS2-server_TS3
T0432,PS2-server_TS4,0.5948,0.5308,0.3538,7.412999999999999,train,1,T0432/PS2-server_TS4
T0432,PS2-server_TS5,0.818,0.8,0.6288,3.967,train,1,T0432/PS2-server_TS5
T0820,MATRIX_TS3,0.1898,0.1823,0.1353,21.844,train,0,T0820/MATRIX_TS3
T0432,PSI_TS1,0.8514,0.8135,0.6212,2.888,train,1,T0432/PSI_TS1
T0432,PSI_TS2,0.8248,0.7865,0.6404,3.2319999999999998,train,1,T0432/PSI_TS2
T0432,PSI_TS3,0.7095,0.6519,0.4596,4.768,train,1,T0432/PSI_TS3
T0432,PSI_TS4,0.7082,0.6462,0.4577,6.193,train,1,T0432/PSI_TS4
T0432,PSI_TS5,0.6682,0.5942,0.4135,4.242,train,1,T0432/PSI_TS5
T0432,Pcons_dot_net_TS1,0.6455,0.6308,0.4846,3.642,train,1,T0432/Pcons_dot_net_TS1
T0432,Pcons_dot_net_TS2,0.6932,0.6981,0.5462,4.6419999999999995,train,1,T0432/Pcons_dot_net_TS2
T0432,Pcons_dot_net_TS3,0.6591,0.6596,0.5154,2.8080000000000003,train,1,T0432/Pcons_dot_net_TS3
T0432,Pcons_dot_net_TS4,0.5837,0.5596,0.4135,10.718,train,1,T0432/Pcons_dot_net_TS4
T0432,Pcons_dot_net_TS5,0.7602,0.7308,0.5731,3.028,train,1,T0432/Pcons_dot_net_TS5
T0820,MATRIX_TS4,0.1889,0.1842,0.1353,21.296999999999997,train,0,T0820/MATRIX_TS4
T0432,Pcons_local_TS1,0.7602,0.7308,0.5731,3.028,train,1,T0432/Pcons_local_TS1
T0432,Pcons_local_TS2,0.7688,0.7269,0.5673,2.763,train,1,T0432/Pcons_local_TS2
T0432,Pcons_local_TS3,0.8240000000000001,0.7962,0.6173,2.88,train,1,T0432/Pcons_local_TS3
T0432,Pcons_local_TS4,0.7324,0.7038,0.5596,1.903,train,1,T0432/Pcons_local_TS4
T0432,Pcons_local_TS5,0.7324,0.7038,0.5596,1.903,train,1,T0432/Pcons_local_TS5
T0432,Pcons_multi_TS1,0.6455,0.6308,0.4846,3.642,train,1,T0432/Pcons_multi_TS1
T0432,Pcons_multi_TS2,0.7340000000000001,0.7462,0.5692,3.917,train,1,T0432/Pcons_multi_TS2
T0432,Pcons_multi_TS3,0.7234,0.725,0.5538,4.155,train,1,T0432/Pcons_multi_TS3
T0432,Pcons_multi_TS4,0.7003,0.7038,0.5231,4.407,train,1,T0432/Pcons_multi_TS4
T0432,Pcons_multi_TS5,0.6959,0.6846,0.5154,4.415,train,1,T0432/Pcons_multi_TS5
T0764,MULTICOM-REFINE_TS4,0.8445,0.7259,0.5335,6.376,train,1,T0764/MULTICOM-REFINE_TS4
T0820,MATRIX_TS5,0.1858,0.1729,0.1241,21.391,train,0,T0820/MATRIX_TS5
T0432,Phragment_TS1,0.8491,0.8115,0.6038,2.489,train,1,T0432/Phragment_TS1
T0432,Phragment_TS2,0.7406,0.6827,0.4885,5.994,train,1,T0432/Phragment_TS2
T0432,Phragment_TS3,0.8054,0.7827,0.6192,3.6239999999999997,train,1,T0432/Phragment_TS3
T0432,Phragment_TS4,0.805,0.7712,0.6192,4.601,train,1,T0432/Phragment_TS4
T0432,Phragment_TS5,0.8212,0.7942,0.6096,2.645,train,1,T0432/Phragment_TS5
T0432,Phyre2_TS1,0.8493,0.8096,0.6019,2.469,train,1,T0432/Phyre2_TS1
T0432,Phyre2_TS2,0.7529,0.6904,0.4865,4.199,train,1,T0432/Phyre2_TS2
T0432,Phyre2_TS3,0.8071,0.7865,0.6154,3.418,train,1,T0432/Phyre2_TS3
T0432,Phyre2_TS4,0.7959,0.7692,0.6135,4.238,train,1,T0432/Phyre2_TS4
T0432,Phyre2_TS5,0.8211,0.7942,0.6096,2.642,train,1,T0432/Phyre2_TS5
T0820,MUFOLD-Server_TS1,0.1625,0.1485,0.109,19.634,train,0,T0820/MUFOLD-Server_TS1
T0432,Phyre_de_novo_TS1,0.9141,0.9019,0.7538,1.9080000000000001,train,1,T0432/Phyre_de_novo_TS1
T0432,Phyre_de_novo_TS2,0.8490000000000001,0.8115,0.6038,2.494,train,1,T0432/Phyre_de_novo_TS2
T0432,Phyre_de_novo_TS3,0.8109999999999999,0.7423,0.525,2.717,train,1,T0432/Phyre_de_novo_TS3
T0432,Phyre_de_novo_TS4,0.8292,0.7923,0.6308,3.0210000000000004,train,1,T0432/Phyre_de_novo_TS4
T0432,Phyre_de_novo_TS5,0.804,0.7712,0.6154,4.902,train,1,T0432/Phyre_de_novo_TS5
T0432,Poing_TS1,0.8493,0.8115,0.6038,2.471,train,1,T0432/Poing_TS1
T0432,Poing_TS2,0.7591,0.6981,0.4942,4.138,train,1,T0432/Poing_TS2
T0432,Poing_TS3,0.8112,0.7885,0.6115,2.98,train,1,T0432/Poing_TS3
T0432,Poing_TS4,0.8034,0.7808,0.6154,3.717,train,1,T0432/Poing_TS4
T0432,Poing_TS5,0.8215,0.7962,0.6115,2.62,train,1,T0432/Poing_TS5
T0820,MUFOLD-Server_TS2,0.1915,0.1579,0.1165,20.309,train,0,T0820/MUFOLD-Server_TS2
T0432,Pushchino_TS1,0.8096,0.7827,0.6019,1.8780000000000001,train,1,T0432/Pushchino_TS1
T0432,RAPTOR_TS1,0.8523,0.8154,0.6154,2.65,train,1,T0432/RAPTOR_TS1
T0432,RAPTOR_TS2,0.8523,0.8154,0.6154,2.65,train,1,T0432/RAPTOR_TS2
T0432,RBO-Proteus_TS1,0.4187,0.3846,0.275,14.163,train,0,T0432/RBO-Proteus_TS1
T0432,RBO-Proteus_TS2,0.2694,0.2462,0.1654,13.901,train,0,T0432/RBO-Proteus_TS2
T0432,RBO-Proteus_TS3,0.2792,0.2596,0.1769,14.067,train,0,T0432/RBO-Proteus_TS3
T0432,RBO-Proteus_TS4,0.3624,0.325,0.2096,14.737,train,0,T0432/RBO-Proteus_TS4
T0432,RBO-Proteus_TS5,0.4185,0.3615,0.2481,14.398,train,0,T0432/RBO-Proteus_TS5
T0432,SAM-T02-server_AL1,0.6592,0.6596,0.5385,2.406,train,1,T0432/SAM-T02-server_AL1
T0432,SAM-T02-server_AL2,0.6049,0.5558,0.3865,4.023,train,1,T0432/SAM-T02-server_AL2
T0820,MUFOLD-Server_TS3,0.1623,0.1485,0.1071,19.604,train,0,T0820/MUFOLD-Server_TS3
T0432,SAM-T02-server_AL3,0.5851,0.5596,0.4096,3.6830000000000003,train,1,T0432/SAM-T02-server_AL3
T0432,SAM-T02-server_AL4,0.61,0.5827,0.4269,3.1289999999999996,train,1,T0432/SAM-T02-server_AL4
T0432,SAM-T02-server_AL5,0.5392,0.5269,0.4038,2.7910000000000004,train,1,T0432/SAM-T02-server_AL5
T0432,SAM-T06-server_TS1,0.7097,0.6788,0.4923,5.178999999999999,train,1,T0432/SAM-T06-server_TS1
T0432,SAM-T06-server_TS2,0.6055,0.5596,0.3923,4.5280000000000005,train,1,T0432/SAM-T06-server_TS2
T0432,SAM-T06-server_TS3,0.6514,0.6519,0.5288,3.3139999999999996,train,1,T0432/SAM-T06-server_TS3
T0432,SAM-T06-server_TS4,0.6236,0.6019,0.45,2.7769999999999997,train,1,T0432/SAM-T06-server_TS4
T0432,SAM-T06-server_TS5,0.5979,0.5596,0.3942,3.386,train,1,T0432/SAM-T06-server_TS5
T0432,SAM-T08-server_TS1,0.8116,0.7731,0.6077,4.738,train,1,T0432/SAM-T08-server_TS1
T0432,SAM-T08-server_TS2,0.7051,0.7135,0.5346,4.534,train,1,T0432/SAM-T08-server_TS2
T0820,MUFOLD-Server_TS4,0.1615,0.1466,0.1071,19.847,train,0,T0820/MUFOLD-Server_TS4
T0432,SAM-T08-server_TS3,0.715,0.6923,0.5712,1.5219999999999998,train,1,T0432/SAM-T08-server_TS3
T0432,SAM-T08-server_TS4,0.6983,0.6442,0.4846,3.418,train,1,T0432/SAM-T08-server_TS4
T0432,SAM-T08-server_TS5,0.7994,0.7788,0.6192,2.506,train,1,T0432/SAM-T08-server_TS5
T0432,T0432,1.0,1.0,1.0,0.0,train,1,T0432/T0432
T0432,YASARA_TS1,0.8428,0.8327,0.6596,3.375,train,1,T0432/YASARA_TS1
T0432,YASARA_TS2,0.569,0.5538,0.3846,7.72,train,1,T0432/YASARA_TS2
T0432,YASARA_TS3,0.5671,0.5692,0.4038,6.627999999999999,train,1,T0432/YASARA_TS3
T0432,YASARA_TS4,0.5870000000000001,0.5577,0.3865,7.724,train,1,T0432/YASARA_TS4
T0432,YASARA_TS5,0.8428,0.8327,0.6596,3.375,train,1,T0432/YASARA_TS5
T0432,Zhang-Server_TS1,0.9106,0.8788,0.6923,1.7530000000000001,train,1,T0432/Zhang-Server_TS1
T0820,MUFOLD-Server_TS5,0.1615,0.1447,0.1053,19.608,train,0,T0820/MUFOLD-Server_TS5
T0432,Zhang-Server_TS2,0.9305,0.9058,0.725,1.5,train,1,T0432/Zhang-Server_TS2
T0432,Zhang-Server_TS3,0.9327,0.9096,0.7308,1.45,train,1,T0432/Zhang-Server_TS3
T0432,Zhang-Server_TS4,0.7405,0.7058,0.5154,3.53,train,1,T0432/Zhang-Server_TS4
T0432,Zhang-Server_TS5,0.7248,0.725,0.5442,3.3089999999999997,train,1,T0432/Zhang-Server_TS5
T0432,circle_TS1,0.8477,0.8115,0.6173,2.71,train,1,T0432/circle_TS1
T0432,circle_TS2,0.8476,0.8096,0.6212,2.718,train,1,T0432/circle_TS2
T0432,circle_TS3,0.8415,0.8173,0.6346,2.7439999999999998,train,1,T0432/circle_TS3
T0432,circle_TS4,0.8462,0.8077,0.6154,2.7960000000000003,train,1,T0432/circle_TS4
T0432,circle_TS5,0.8462,0.8077,0.6154,2.7960000000000003,train,1,T0432/circle_TS5
T0432,fais-server_TS1,0.8462,0.8115,0.6231,3.082,train,1,T0432/fais-server_TS1
T0820,MULTICOM-CLUSTER_TS1,0.2297,0.2218,0.141,17.548,train,0,T0820/MULTICOM-CLUSTER_TS1
T0432,fais-server_TS2,0.6958,0.6846,0.4904,4.301,train,1,T0432/fais-server_TS2
T0432,fais-server_TS3,0.7175,0.6654,0.4769,8.759,train,1,T0432/fais-server_TS3
T0432,fais-server_TS4,0.7294,0.6558,0.4635,5.202999999999999,train,1,T0432/fais-server_TS4
T0432,fais-server_TS5,0.8459,0.8135,0.6231,2.904,train,1,T0432/fais-server_TS5
T0432,forecast_TS1,0.8479,0.8154,0.625,2.975,train,1,T0432/forecast_TS1
T0432,forecast_TS2,0.8478,0.8077,0.6096,2.945,train,1,T0432/forecast_TS2
T0432,forecast_TS3,0.8498,0.8173,0.625,2.802,train,1,T0432/forecast_TS3
T0432,forecast_TS4,0.6946,0.65,0.4558,5.233,train,1,T0432/forecast_TS4
T0432,forecast_TS5,0.7067,0.6731,0.4731,5.26,train,1,T0432/forecast_TS5
T0432,huber-torda-server_TS1,0.8333,0.8,0.6077,2.363,train,1,T0432/huber-torda-server_TS1
T0820,MULTICOM-CLUSTER_TS2,0.2256,0.2143,0.1335,17.677,train,0,T0820/MULTICOM-CLUSTER_TS2
T0432,huber-torda-server_TS2,0.5049,0.4808,0.3635,6.847,train,1,T0432/huber-torda-server_TS2
T0432,huber-torda-server_TS3,0.5594,0.5096,0.3731,7.683,train,1,T0432/huber-torda-server_TS3
T0432,huber-torda-server_TS4,0.49200000000000005,0.4673,0.3308,6.834,train,0,T0432/huber-torda-server_TS4
T0432,huber-torda-server_TS5,0.4316,0.4096,0.2885,8.478,train,0,T0432/huber-torda-server_TS5
T0432,keasar-server_TS1,0.8523,0.8173,0.6288,2.515,train,1,T0432/keasar-server_TS1
T0432,keasar-server_TS2,0.8490000000000001,0.8115,0.6269,2.861,train,1,T0432/keasar-server_TS2
T0432,keasar-server_TS3,0.8690000000000001,0.8346,0.6442,2.168,train,1,T0432/keasar-server_TS3
T0432,keasar-server_TS4,0.838,0.7962,0.6154,2.95,train,1,T0432/keasar-server_TS4
T0432,keasar-server_TS5,0.8497,0.8154,0.6308,2.835,train,1,T0432/keasar-server_TS5
T0432,mGenTHREADER_TS1,0.8368,0.8038,0.6096,2.197,train,1,T0432/mGenTHREADER_TS1
T0820,MULTICOM-CLUSTER_TS3,0.2691,0.2538,0.1805,21.68,train,0,T0820/MULTICOM-CLUSTER_TS3
T0432,mahmood-torda-server_TS1,0.1987,0.1577,0.0923,17.608,train,0,T0432/mahmood-torda-server_TS1
T0432,mahmood-torda-server_TS2,0.1872,0.1635,0.0942,16.898,train,0,T0432/mahmood-torda-server_TS2
T0432,mahmood-torda-server_TS3,0.1756,0.1596,0.0923,22.898000000000003,train,0,T0432/mahmood-torda-server_TS3
T0432,mahmood-torda-server_TS4,0.1625,0.1423,0.0865,17.31,train,0,T0432/mahmood-torda-server_TS4
T0432,mahmood-torda-server_TS5,0.2129,0.1692,0.0981,16.929000000000002,train,0,T0432/mahmood-torda-server_TS5
T0432,mariner1_TS1,0.8114,0.7731,0.5846,3.04,train,1,T0432/mariner1_TS1
T0432,mariner1_TS2,0.7639,0.7615,0.6404,2.028,train,1,T0432/mariner1_TS2
T0432,mariner1_TS3,0.8321,0.8019,0.6115,2.628,train,1,T0432/mariner1_TS3
T0432,mariner1_TS4,0.7207,0.6788,0.525,2.002,train,1,T0432/mariner1_TS4
T0432,mariner1_TS5,0.7519,0.7173,0.5654,2.915,train,1,T0432/mariner1_TS5
T0820,MULTICOM-CLUSTER_TS4,0.2608,0.2312,0.1523,19.820999999999998,train,0,T0820/MULTICOM-CLUSTER_TS4
T0432,nFOLD3_TS1,0.6642,0.5942,0.4154,5.965,train,1,T0432/nFOLD3_TS1
T0432,nFOLD3_TS2,0.6608,0.5865,0.4135,3.862,train,1,T0432/nFOLD3_TS2
T0432,nFOLD3_TS3,0.759,0.7173,0.5615,10.78,train,1,T0432/nFOLD3_TS3
T0432,nFOLD3_TS4,0.7843,0.7404,0.5712,6.522,train,1,T0432/nFOLD3_TS4
T0432,nFOLD3_TS5,0.6219,0.5981,0.4481,2.86,train,1,T0432/nFOLD3_TS5
T0432,panther_server_TS1,0.8087,0.775,0.5923,3.681,train,1,T0432/panther_server_TS1
T0432,panther_server_TS2,0.6558,0.6442,0.4788,3.292,train,1,T0432/panther_server_TS2
T0432,panther_server_TS3,0.7053,0.6462,0.4385,4.173,train,1,T0432/panther_server_TS3
T0432,panther_server_TS4,0.6573,0.5981,0.4173,4.361000000000001,train,1,T0432/panther_server_TS4
T0432,panther_server_TS5,0.7,0.6673,0.5,5.808,train,1,T0432/panther_server_TS5
T0764,MULTICOM-REFINE_TS5,0.8475,0.7383,0.5576,6.318,train,1,T0764/MULTICOM-REFINE_TS5
T0820,MULTICOM-CLUSTER_TS5,0.2608,0.2312,0.1523,19.820999999999998,train,0,T0820/MULTICOM-CLUSTER_TS5
T0432,pipe_int_TS1,0.7941,0.75,0.55,2.8989999999999996,train,1,T0432/pipe_int_TS1
T0432,pipe_int_TS2,0.7975,0.7577,0.5577,2.742,train,1,T0432/pipe_int_TS2
T0432,pipe_int_TS3,0.8425,0.8231,0.6481,2.86,train,1,T0432/pipe_int_TS3
T0432,pipe_int_TS4,0.8312,0.8,0.6058,2.792,train,1,T0432/pipe_int_TS4
T0432,pipe_int_TS5,0.8504,0.8115,0.6058,2.449,train,1,T0432/pipe_int_TS5
T0432,pro-sp3-TASSER_TS1,0.8665,0.825,0.6231,2.231,train,1,T0432/pro-sp3-TASSER_TS1
T0432,pro-sp3-TASSER_TS2,0.9122,0.875,0.6846,1.43,train,1,T0432/pro-sp3-TASSER_TS2
T0432,pro-sp3-TASSER_TS3,0.8799,0.8231,0.6192,1.7719999999999998,train,1,T0432/pro-sp3-TASSER_TS3
T0432,pro-sp3-TASSER_TS4,0.9146,0.8904,0.7058,1.501,train,1,T0432/pro-sp3-TASSER_TS4
T0432,pro-sp3-TASSER_TS5,0.7111,0.6904,0.4923,5.237,train,1,T0432/pro-sp3-TASSER_TS5
T0820,MULTICOM-CONSTRUCT_TS1,0.1983,0.2011,0.1429,18.917,train,0,T0820/MULTICOM-CONSTRUCT_TS1
T0432,rehtnap_TS1,0.4199,0.3635,0.2385,12.148,train,0,T0432/rehtnap_TS1
T0432,rehtnap_TS2,0.6094,0.575,0.4346,9.448,train,1,T0432/rehtnap_TS2
T0432,rehtnap_TS3,0.4199,0.3635,0.2385,12.148,train,0,T0432/rehtnap_TS3
T0432,schenk-torda-server_TS1,0.2021,0.1827,0.1019,17.261,train,0,T0432/schenk-torda-server_TS1
T0432,schenk-torda-server_TS2,0.1867,0.1519,0.0846,17.588,train,0,T0432/schenk-torda-server_TS2
T0432,schenk-torda-server_TS3,0.1964,0.1731,0.0981,14.152999999999999,train,0,T0432/schenk-torda-server_TS3
T0432,schenk-torda-server_TS4,0.2119,0.1769,0.0942,16.157,train,0,T0432/schenk-torda-server_TS4
T0432,schenk-torda-server_TS5,0.1824,0.15,0.0885,14.945,train,0,T0432/schenk-torda-server_TS5
T0433,3D-JIGSAW_AEP_TS1,0.8103,0.6884,0.4749,3.736,train,1,T0433/3D-JIGSAW_AEP_TS1
T0433,3D-JIGSAW_AEP_TS2,0.8026,0.6834,0.4812,4.075,train,1,T0433/3D-JIGSAW_AEP_TS2
T0820,MULTICOM-CONSTRUCT_TS2,0.1867,0.1786,0.1372,17.727999999999998,train,0,T0820/MULTICOM-CONSTRUCT_TS2
T0433,3D-JIGSAW_AEP_TS3,0.8146,0.7186,0.5214,4.059,train,1,T0433/3D-JIGSAW_AEP_TS3
T0433,3D-JIGSAW_AEP_TS4,0.8146,0.7186,0.5214,4.059,train,1,T0433/3D-JIGSAW_AEP_TS4
